"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"243","#EXPconsulting #EXPconsulting MongoDB database as a service offering goes global... https://t.co/9j0rjU8hNA",FALSE,0,NA,2017-04-20 17:19:48,FALSE,NA,"855108751711498240",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Julio_Verissimo",0,FALSE,FALSE,NA,NA
"244","How do I update/upsert a document in Mongoose? #javascript #mongodb #nodejs #mongoose https://t.co/HjxsRIaXm1",FALSE,0,NA,2017-04-20 17:18:01,FALSE,NA,"855108302715445249",NA,"<a href=""http://jarvis.ratankumar.org"" rel=""nofollow"">nodejsQnA</a>","NodeJsQnA",0,FALSE,FALSE,NA,NA
"245","Backend Developer Nodejs @haysespana #Valencia #NodeJS #empleo #tic https://t.co/FRhdPHf66c",FALSE,0,NA,2017-04-20 17:17:06,FALSE,NA,"855108073878409217",NA,"<a href=""https://www.tecnoempleo.com"" rel=""nofollow"">Ofertas_TE</a>","tecnoempleo",1,FALSE,FALSE,NA,NA
"246","Loving the @Apple #EarthDay logo - specially the tilt @MongoDB leaf !",FALSE,0,NA,2017-04-20 17:16:45,FALSE,NA,"855107983398678528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chaitanya_mr",0,FALSE,FALSE,NA,NA
"247","Learn How to Update and Delete From a Collection using MongoDB https://t.co/vJYSXKWyfe #bigdata #angularJS #javascript",FALSE,0,NA,2017-04-20 17:15:13,FALSE,NA,"855107598726696961",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","vernonemrit",0,FALSE,FALSE,NA,NA
"248","MongoDB database as a service offering goes global spanning 14 #aws regions https://t.co/y8b3rD2fbC #bigdata #cloud",FALSE,1,NA,2017-04-20 17:15:08,FALSE,NA,"855107580305321985",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","toddysm",0,FALSE,FALSE,NA,NA
"249","“Indexing in MongoDB” by @kenwalger https://t.co/uOlqwFU5dV",FALSE,1,NA,2017-04-20 17:11:24,FALSE,NA,"855106637908017152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jredheadgirl",1,FALSE,FALSE,NA,NA
"250","Get all the details on MongoDB 3.4, including information on $graphLookup and zoned sharding - https://t.co/Og1mr5ANbB",FALSE,0,NA,2017-04-20 17:09:41,FALSE,NA,"855106205366267904",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","hendorf",0,FALSE,FALSE,NA,NA
"251","Mongodb In Action: Covers Mongodb Version 3.0 here  https://t.co/xhyZV4L81y #nodejs @javascriptbot_",FALSE,1,NA,2017-04-20 17:07:02,FALSE,NA,"855105540250271744",NA,"<a href=""https://twitter.com/JavascriptBot_"" rel=""nofollow"">JavascriptBot8</a>","JavascriptBot_",0,FALSE,FALSE,NA,NA
"252","Behind the #INNOVATION and #CREATIVITY , #WOMEN and #TECH ������ #MONGODB ������ truly values #DIVERSITY for #SUCCESS @MongoDB https://t.co/yZCgsMaHIS",FALSE,1,NA,2017-04-20 17:05:14,FALSE,NA,"855105085378109443",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DSCCreativeHub",0,FALSE,FALSE,NA,NA
"253","MongoDB database as a service offering goes global https://t.co/n1lOcA3qau #bigdata",FALSE,0,NA,2017-04-20 17:03:06,FALSE,NA,"855104552240119809",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","botbigdata",0,FALSE,FALSE,NA,NA
"254","Great blog post on #MongoDB  indexing by master @dugdun https://t.co/9qliMKhOiS",FALSE,4,NA,2017-04-20 17:01:24,FALSE,NA,"855104122147803136",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","hendorf",1,FALSE,FALSE,NA,NA
"255","RT @NerdGangInc: Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/Qw1BVNF8K4 #coding https://t.co/2F8Tlu8eEl",FALSE,0,NA,2017-04-20 17:00:54,FALSE,NA,"855103995110666240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shout_za",1,TRUE,FALSE,NA,NA
"256","RT @StackDevJobs: Full Stack Engineer, CTO's Office (confidential project) at @MongoDB (New York, NY) https://t.co/I01zIoKPKf #javascript",FALSE,0,NA,2017-04-20 17:00:14,FALSE,NA,"855103829716721664",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Minh Website</a>","_gangstar_a2_",2,TRUE,FALSE,NA,NA
"257","RT @digitalmediagig: Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/cenFNFABDg #coding https://t.co/QIEpxDpGfb",FALSE,0,NA,2017-04-20 17:00:03,FALSE,NA,"855103783189262340",NA,"<a href=""http://www.peterarden.net/twitteroauth"" rel=""nofollow"">Pete Arden</a>","peterardennet",2,TRUE,FALSE,NA,NA
"258","RT @digitalmediagig: Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/cenFNFABDg #coding https://t.co/QIEpxDpGfb",FALSE,0,NA,2017-04-20 16:59:47,FALSE,NA,"855103715409375232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shout_za",2,TRUE,FALSE,NA,NA
"259","We've got some amazing people from @MongoDB itself in the community slack team! Send yourself an invite now - https://t.co/N3er1jXF3x",FALSE,4,NA,2017-04-20 16:59:42,FALSE,NA,"855103695142498304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","haywire_d",4,FALSE,FALSE,NA,NA
"260","Vote for #MongoDB in the 2017 DBTA Readers' Choice Awards - https://t.co/wurRTPz3CJ",FALSE,1,NA,2017-04-20 16:59:00,FALSE,NA,"855103517744410625",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","hendorf",0,FALSE,FALSE,NA,NA
"261","Full Stack Engineer, CTO's Office (confidential project) at @MongoDB (New York, NY) https://t.co/I01zIoKPKf #javascript",FALSE,0,NA,2017-04-20 16:58:46,FALSE,NA,"855103461146451968",NA,"<a href=""https://careers.stackoverflow.com"" rel=""nofollow"">Careers 2.0 bot</a>","StackDevJobs",2,FALSE,FALSE,NA,NA
"262","“Basic Indexing in MongoDB” by Douglas Duncan https://t.co/z9vXZcT3nL",FALSE,0,NA,2017-04-20 16:58:43,FALSE,NA,"855103446600605696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jredheadgirl",0,FALSE,FALSE,NA,NA
"263","@hendorf @MongoDB Thanks @hendorf! Glad you liked it :)",FALSE,0,"hendorf",2017-04-20 16:54:34,FALSE,"855102035435417600","855102403779088384","583270137","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SigNarvaez",0,FALSE,FALSE,NA,NA
"264","We're #hiring in over 40 different cities worldwide. Come join #mongodb! #sales #engineering #workplace https://t.co/gyCdXo2ghk",FALSE,1,NA,2017-04-20 16:53:53,FALSE,NA,"855102232143974401",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","codygoodermote",1,FALSE,FALSE,NA,NA
"265","No need to maintain app and db servers with Lambda and @MongoDB Atlas! @SigNarvaez ������ explains how https://t.co/Q4JtqikiLU",FALSE,3,NA,2017-04-20 16:53:06,FALSE,NA,"855102035435417600",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","hendorf",1,FALSE,FALSE,NA,NA
"266","RT @nosqlweekly: NoSQL Weekly - Issue 333 https://t.co/PaYiQVL8At #nosql #redis #mongodb #neo4j #hadoop #couchbase #spark #dynamodb #couchd…",FALSE,0,NA,2017-04-20 16:53:00,FALSE,NA,"855102006813274112",NA,"<a href=""http://www.simbasystems.com"" rel=""nofollow"">NoSQLDigest</a>","NoSQLDigest",2,TRUE,FALSE,NA,NA
"267","RT @knime: A #database #jam session. #KNIME blog post #datablending https://t.co/5Fu683CgOY #MariaDB #SQLServer #Oracle #MongoDB #MySQL #Po…",FALSE,0,NA,2017-04-20 16:50:46,FALSE,NA,"855101444600590336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DMR_Rosaria",1,TRUE,FALSE,NA,NA
"268","The winner of this photo contest gets a fully-funded trip to MongoDB World 2017: https://t.co/871W73AJtT https://t.co/xJRMQmOoc6",FALSE,0,NA,2017-04-20 16:49:46,FALSE,NA,"855101193978355719",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","4BringingFire",0,FALSE,FALSE,NA,NA
"269","We're #hiring an Office Manager in #Sydney -- Join #MongoDB (for GIANT ideas). https://t.co/lEuAkkKgMU",FALSE,0,NA,2017-04-20 16:47:54,FALSE,NA,"855100724748853249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","codygoodermote",1,FALSE,FALSE,NA,NA
"270","RT @MongoDB: At #MDBW17 we have a talk track dedicated to MongoDB Atlas, the best way to run #MongoDB on AWS. Join us https://t.co/kG4tn4rM…",FALSE,0,NA,2017-04-20 16:46:51,FALSE,NA,"855100462806298625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dugdun",4,TRUE,FALSE,NA,NA
"271","RT @CIOonline: MongoDB database as a service offering goes global https://t.co/xYUsbBhhFB",FALSE,0,NA,2017-04-20 16:45:55,FALSE,NA,"855100224087494658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrtree34",3,TRUE,FALSE,NA,NA
"272","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/cenFNFABDg #coding https://t.co/QIEpxDpGfb",FALSE,2,NA,2017-04-20 16:45:09,FALSE,NA,"855100034383306756",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","digitalmediagig",2,FALSE,FALSE,NA,NA
"273","MongoDB database as a service offering goes global - CIO Australia https://t.co/LQxJMertLn",FALSE,0,NA,2017-04-20 16:44:11,FALSE,NA,"855099790111129600",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Databaseshare",1,FALSE,FALSE,NA,NA
"274","MongoDB database as a service offering goes global - CIO Australia https://t.co/PqkxEHAqFL",FALSE,0,NA,2017-04-20 16:44:06,FALSE,NA,"855099767378001920",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Databasewatch",0,FALSE,FALSE,NA,NA
"275","#NoSQL grudge match: #MongoDB vs. #Couchbase Server https://t.co/KPCDYfFDPD via @infoworld https://t.co/99tZ1TxKE1",FALSE,1,NA,2017-04-20 16:43:26,FALSE,NA,"855099601401073664",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis: turn sharing into growth</a>","jackverr54",1,FALSE,FALSE,NA,NA
"276","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 16:41:44,FALSE,NA,"855099174425178113",NA,"<a href=""https://www.humankode.com"" rel=""nofollow"">HumanKode Tweetr</a>","thecarlo",21,TRUE,FALSE,NA,NA
"277","MongoDB database as a service offering goes global https://t.co/cJqGcYrkQR",FALSE,0,NA,2017-04-20 16:39:17,FALSE,NA,"855098557812158464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","openfeed",0,FALSE,FALSE,NA,NA
"278","MongoDB database as a service offering goes global https://t.co/omHLo2B1XX #mjbRSSselect",FALSE,0,NA,2017-04-20 16:32:19,FALSE,NA,"855096801946468352",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DataNugget",0,FALSE,FALSE,NA,NA
"279","RT @CIOonline: MongoDB database as a service offering goes global https://t.co/xYUsbBhhFB",FALSE,0,NA,2017-04-20 16:30:02,FALSE,NA,"855096230241849345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IBS_corp",3,TRUE,FALSE,NA,NA
"280","#MongoDB database as a service offering goes global. Read more: https://t.co/nq4cpXz2dP",FALSE,0,NA,2017-04-20 16:29:30,FALSE,NA,"855096094438576128",NA,"<a href=""http://www.owler.com"" rel=""nofollow"">Application Software</a>","App_sw_",0,FALSE,FALSE,NA,NA
"281","MongoDB database as a service offering goes global https://t.co/7qF6hklWON via @ExperianDataLab https://t.co/CgHOycwRIN",FALSE,0,NA,2017-04-20 16:28:46,FALSE,NA,"855095912007434240",NA,"<a href=""http://www.mongodbtopnews.com/app"" rel=""nofollow"">MongoDB_Top</a>","MongoDBTopNews",0,FALSE,FALSE,NA,NA
"282","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 16:28:46,FALSE,NA,"855095908102483968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ulitzer",21,TRUE,FALSE,NA,NA
"283","RT @NodeJsQnA: Has anyone worked with Aerospike? How does it compare to MongoDB? #nodejs #mongodb #nosql #ssd #aerospike https://t.co/fyVlG…",FALSE,0,NA,2017-04-20 16:22:32,FALSE,NA,"855094343195131904",NA,"<a href=""https://ctrlq.org/"" rel=""nofollow"">meinbotistcooler</a>","gomme_bot",2,TRUE,FALSE,NA,NA
"284","RT @NodeJsQnA: Has anyone worked with Aerospike? How does it compare to MongoDB? #nodejs #mongodb #nosql #ssd #aerospike https://t.co/fyVlG…",FALSE,0,NA,2017-04-20 16:21:07,FALSE,NA,"855093986566037505",NA,"<a href=""https://www.arctoplabs.com"" rel=""nofollow"">ArcTopLabsBot</a>","arctoplabs",2,TRUE,FALSE,NA,NA
"285","RT @MongoDBatSO: Why mongodb&amp;#39;s find() method is not able to find the recently inserted document in Nodejs https://t.co/mvFx11DIbg",FALSE,0,NA,2017-04-20 16:19:22,FALSE,NA,"855093545794916352",NA,"<a href=""http://simbasystems.com"" rel=""nofollow"">javascriptdigest</a>","javascriptd",1,TRUE,FALSE,NA,NA
"286","RT @BWAdamson: ""Data loss isn’t just data loss: it can lead to loss of money, loss of livelihood, or perhaps even loss of life."" https://t.…",FALSE,0,NA,2017-04-20 16:17:34,FALSE,NA,"855093092004659200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stxochimitl",24,TRUE,FALSE,NA,NA
"287","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 16:15:37,FALSE,NA,"855092599002206209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ContainersExpo",21,TRUE,FALSE,NA,NA
"288","Get all the details on MongoDB 3.4, including information on $graphLookup and zoned sharding - https://t.co/1IwabZx9JQ",FALSE,0,NA,2017-04-20 16:14:30,FALSE,NA,"855092319074349056",NA,"<a href=""http://www.influitive.com"" rel=""nofollow"">Influitive</a>","delbussoweb",0,FALSE,FALSE,NA,NA
"289","Why is it that I always think of the movie Blazing Saddles when I read news about this project. https://t.co/pNb48Wbg2a",FALSE,1,NA,2017-04-20 16:11:27,FALSE,NA,"855091551361478656",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","RyonsRealm",1,FALSE,FALSE,NA,NA
"290","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 16:11:06,FALSE,NA,"855091464111632384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CloudJobFair",21,TRUE,FALSE,NA,NA
"291","MongoDB database as a service offering goes global https://t.co/0sY8J28oCF",FALSE,0,NA,2017-04-20 16:10:52,FALSE,NA,"855091404774797312",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","danielgullo",0,FALSE,FALSE,NA,NA
"292","RT @CIOonline: MongoDB database as a service offering goes global https://t.co/xYUsbBhhFB",FALSE,0,NA,2017-04-20 16:10:47,FALSE,NA,"855091385929617409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jonwee",3,TRUE,FALSE,NA,NA
"293","iblokz-rest-api (1.1.0): https://t.co/ewWZlf1mFw Generates a rest api with mongodb middleware from a json file",FALSE,0,NA,2017-04-20 16:10:40,FALSE,NA,"855091355131023360",NA,"<a href=""https://github.com/bcoe/npm-tweets"" rel=""nofollow"">npmtweets</a>","nodenpm",0,FALSE,FALSE,NA,NA
"294","(it's like mongodb, one of those things that is useful for its intended use case that people then deployed for totally wrong reasons)",FALSE,0,"mountain_ghosts",2017-04-20 16:09:18,FALSE,"855090660000530433","855091009654575105","13861042","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mountain_ghosts",0,FALSE,FALSE,NA,NA
"295","Which is the best MongoDB GUI? via @scalegridio #mongodb https://t.co/Qw1BVNF8K4 #coding https://t.co/2F8Tlu8eEl",FALSE,0,NA,2017-04-20 16:09:02,FALSE,NA,"855090945108439042",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NerdGangInc",1,FALSE,FALSE,NA,NA
"296","CIOonline: MongoDB database as a service offering goes global https://t.co/z3LfSsQ6r5",FALSE,0,NA,2017-04-20 16:08:48,FALSE,NA,"855090883657703424",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Clarabyte",0,FALSE,FALSE,NA,NA
"297","Reading: https://t.co/hIaefbESal ""DocumentDB: API for MongoDB now generally available"" #azure",FALSE,0,NA,2017-04-20 16:07:00,FALSE,NA,"855090433826979840",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","StrateSQL",1,FALSE,FALSE,NA,NA
"298","MongoDB database as a service offering goes global https://t.co/WDqK2BjILd",FALSE,0,NA,2017-04-20 16:06:54,FALSE,NA,"855090405414764544",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","maxgattoni",0,FALSE,FALSE,NA,NA
"299","MongoDB database as a service offering goes global https://t.co/xYUsbBhhFB",FALSE,5,NA,2017-04-20 16:06:45,FALSE,NA,"855090367775035396",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","CIOonline",3,FALSE,FALSE,NA,NA
"300","RT @K0YCHEV: Build a RESTful #API using #NodeJS and #MongoDB https://t.co/NYPF5NOljN #programming #development https://t.co/lIeRZVBYbF",FALSE,0,NA,2017-04-20 16:05:39,FALSE,NA,"855090092477755392",NA,"<a href=""https://nullptr.com"" rel=""nofollow"">f3n414</a>","fen4i4",19,TRUE,FALSE,NA,NA
"301","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 16:03:57,FALSE,NA,"855089663811493889",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","evanhlucas",18,TRUE,FALSE,NA,NA
"302","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 16:03:48,FALSE,NA,"855089624800210945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SYSCONmedia",21,TRUE,FALSE,NA,NA
"303","RT @DigiBiz_Hub: #BigData MongoDB database as a service offering goes global - MongoDB today announced that it has expanded supp... https:/…",FALSE,0,NA,2017-04-20 16:03:05,FALSE,NA,"855089446433300482",NA,"<a href=""http://www.pybistuff.wordpress.com"" rel=""nofollow"">TwitterBotPyBiStuff</a>","pybiandstuff",2,TRUE,FALSE,NA,NA
"304","#BigData MongoDB database as a service offering goes global - MongoDB today announced that it has expanded supp... https://t.co/M827zCDPyU",FALSE,0,NA,2017-04-20 16:02:46,FALSE,NA,"855089367588667392",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DigiBiz_Hub",2,FALSE,FALSE,NA,NA
"305","RT @iotfacts: MongoDB database as a service offering goes global | https://t.co/PVt7dZZhys #BigData https://t.co/qAXuHKMYJr",FALSE,0,NA,2017-04-20 16:01:28,FALSE,NA,"855089041641005057",NA,"<a href=""https://twitter.com/StartUpRealTime"" rel=""nofollow"">StartupUSATato</a>","StartUpRealTime",1,TRUE,FALSE,NA,NA
"306","#DougBrownBData MongoDB database as a service offering goes global https://t.co/mAaAK2R2Gy",FALSE,1,NA,2017-04-20 16:01:18,FALSE,NA,"855088996933922816",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","jdbrown239",2,FALSE,FALSE,NA,NA
"307","MongoDB database as a service offering goes global | https://t.co/PVt7dZZhys #BigData https://t.co/qAXuHKMYJr",FALSE,1,NA,2017-04-20 16:00:42,FALSE,NA,"855088848425988097",NA,"<a href=""http://www.theusefulapps.com"" rel=""nofollow"">IoTFacts</a>","iotfacts",1,FALSE,FALSE,NA,NA
"308","MongoDB database as a service offering goes global https://t.co/VX187kfhBI #CIO #Tech #BigData https://t.co/NYouVqXW2T",FALSE,0,NA,2017-04-20 16:00:39,FALSE,NA,"855088833544634368",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","BouncingThots",0,FALSE,FALSE,NA,NA
"309","RT @thlorenz: Asked to be removed from @MongoDB spam I never subscribed to, but me being a Node.js dev and hitting their site entitles them…",FALSE,0,NA,2017-04-20 15:59:36,FALSE,NA,"855088570427731968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","data_cop",18,TRUE,FALSE,NA,NA
"310","RT @DevopsInfo1: What Are Those Folders in ...  #code #docker #java #js #devops #mongodb #nosql
https://t.co/BIyrNFJ4Nl https://t.co/iUuRq6…",FALSE,0,NA,2017-04-20 15:59:33,FALSE,NA,"855088559123873793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HenleyRocks",7,TRUE,FALSE,NA,NA
"311","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 15:59:23,FALSE,NA,"855088514781917184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrownRbjr2002",21,TRUE,FALSE,NA,NA
"312","access function not returning Either Failure a

I am having some difficulty with the Haskell mongoDB driver and th… https://t.co/PTpAbQYAOQ",FALSE,0,NA,2017-04-20 15:59:09,FALSE,NA,"855088457709912064",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SO_Haskell",1,FALSE,FALSE,NA,NA
"313","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 15:58:54,FALSE,NA,"855088394862514177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BigDataExpo",21,TRUE,FALSE,NA,NA
"314","MongoDB database as a service offering goes global https://t.co/ZJlvulOeHa ������#Opines on #IT",FALSE,0,NA,2017-04-20 15:56:18,FALSE,NA,"855087740983095297",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","OpineIT",0,FALSE,FALSE,NA,NA
"315","MongoDB database as a service offering goes global https://t.co/j0KPbjThEp via @CIOonline #MongoDB #Cloud",FALSE,9,NA,2017-04-20 15:54:27,FALSE,NA,"855087275566391296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThorOlavsrud",5,FALSE,FALSE,NA,NA
"316","CloudEXPO ®: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/GIwbXPAvzr  JayGordonOps MongoDB #AWS #… https://t.co/aorYz7yofy",FALSE,0,NA,2017-04-20 15:51:29,FALSE,NA,"855086526014918656",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","innova_scape",0,FALSE,FALSE,NA,NA
"317","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 15:50:28,FALSE,NA,"855086273412964354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThingsExpo",21,TRUE,FALSE,NA,NA
"318","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 15:49:53,FALSE,NA,"855086125878259712",NA,"<a href=""http://google.com"" rel=""nofollow"">Storage and Cloud</a>","vCloud_Storage",21,TRUE,FALSE,NA,NA
"319","MongoDB database as a service offering goes global #SEO #CMS https://t.co/9SIoVtE0bS",FALSE,0,NA,2017-04-20 15:49:45,FALSE,NA,"855086092068036608",NA,"<a href=""http://www.synapticweb.co"" rel=""nofollow"">SynapticWeb Auto-Tweet</a>","synapticwebco",0,FALSE,FALSE,NA,NA
"320","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 15:49:42,FALSE,NA,"855086080508518401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DevOpsSummit",21,TRUE,FALSE,NA,NA
"321","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 15:49:07,FALSE,NA,"855085930180423681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CloudExpo",21,TRUE,FALSE,NA,NA
"322","Partoo: New F6S #startupjob ""Full-Stack Dev - Python + MongoDB"" check it out https://t.co/jCiTY3U2iE",FALSE,0,NA,2017-04-20 15:47:40,FALSE,NA,"855085566014128130",NA,"<a href=""http://www.f6s.com"" rel=""nofollow"">f6s</a>","f6s",1,FALSE,FALSE,NA,NA
"323","RT @xdotai: Our CTO @GeekstaMatt talking about how we use @MongoDB to build our AI assistants! https://t.co/RxuFhjrYQ1",FALSE,0,NA,2017-04-20 15:47:28,FALSE,NA,"855085517251035138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CrunchFund",5,TRUE,FALSE,NA,NA
"324","RT @CloudExpo: [session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #Digit…",FALSE,0,NA,2017-04-20 15:47:22,FALSE,NA,"855085490218954752",NA,"<a href=""http://www.flavien.cc/"" rel=""nofollow"">oculusBot</a>","flavien_perier",21,TRUE,FALSE,NA,NA
"325","[session] Bridging the Gap with MongoDB on AWS ▸ https://t.co/25S5pCh97D @JayGordonOps @MongoDB #AWS #Cloud #Security #DigitalTransformation",FALSE,19,NA,2017-04-20 15:47:21,FALSE,NA,"855085487756902409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CloudExpo",21,FALSE,FALSE,NA,NA
